Deep_House,Tropical_House,Progressive_House,EDM_Progressive_House,Future_House,Future_Bounce,Ghetto_House,Bassline_House,Melbourne_Bounce,Dutch_House,Melodic_Progressive_House,Deep_Progressive_House,Chill_House,Afro_House,Electro_House,Real_House,Tech_House,Nu_Disco,Melodic_Techno,Industrial_Techno,Hard_Techno,Deep_Techno,Ambient_Techno,Dark_Techno,Acid_Techno,Dub_Techno,Rawstyle,Psystyle,Hardstyle,Happy_UK_Core,Uptempo_Hardcode,Frenchcore,Industrial_Hardcore,Bigroom_Trance,FTP_Trance,Progressive_Trance,Uplifting_Trance,Tech_Trance,Classic_Trance,Goa_Trance,EDM_Psy,Full_On_Psy,Dark_Psy,Progressive_Psy,Melodic_Dubstep,Melodic_Bass,Color_Bass,Riddim_Dubstep,Deathstep,Deep_Dubstep,UK_Dubstep,Brostep,Future_Bass,Bubblegum_Bass,Leftfield_Bass,Liquid_Funk,Neuro_Funk,Drum_And_Bass,UK_Garage,Future_Garage,Breaks,Jungle,Big_Beat,Hard_Trap,Hybrid_Trap,Heaven_Trap,Dark_Trap,Chill_Trap,EDM_Trap,Glitch_Hop,Neuro_Hop,Trip_Hop,Jazz_Hop,Ambient,Chillout,Downtempo,Midtempo,Electronica,IDM,Indie_Dance,Complextro,Brazilian_Bass,Jungle_Terror,Jersey_Club,Carnival,Moombahton,Moombahcore,Synth_Pop,Bigroom_House,Bass_House
33223277,34228719,1307493908,1483115108,1475390901,1392013439,515454220,509530630,1389063695,440411818,29490355,1363502032,486628240,495110802,30512745,1895793023,1300168041,28677788,862582868,1306018273,2038679344,1860513748,561952534,1362938522,1409899689,1376255376,1406149916,529823687,476081217,464553061,1391085866,1952322491,1442867814,1373331917,1317067792,1364106934,1891686660,1294900533,26678545,17142460,1463176079,544253285,1321583276,448147100,1381082571,1381472859,1811576357,1988621418,1400404980,1389767906,35539344,536099180,1429601884,532786740,1970779495,35440253,1350280660,1475711419,27211777,401723113,1392153560,26671366,19460391,425008415,1463134250,513360057,1811643692,1482242125,545592488,449577863,571312630,22546141,19139773,1385686979,31947754,31517626,1295484685,2004949809,1316325880,1408068646,26592068,1371036697,33739633,543919119,1323238039,468517245,513875407,554281366,1448655756,399343768
544000237,1297742045,541492513,1418382143,32639451,1461087299,485612698,1368366826,500543842,28303867,1450790176,1391211091,425684226,1465225613,26431618,1297572165,1353292361,1313000399,1293904969,551638951,2024716841,485607688,1368839101,1417809121,553813176,28052198,1378082893,1297498894,1863545936,1406673784,1346104171,1297743594,537479701,1874941733,1931441278,862086063,1341384600,1487077538,1329303911,406037578,1307739720,1331060382,1915247928,1918341611,1925011435,572104437,1438509299,1876365387,462686725,540278298,1391590176,399353354,1405350266,1367392948,534263537,1374787714,441489188,1300045840,18810312,1405018735,509530427,573028087,18360601,399354459,1439631588,1342426560,29561429,1432720824,449824663,28787009,1329390989,26663033,1418033,1540178,36621672,36025351,29808208,1411286611,1318534356,2033989252,505973563,1340281217,1402887526,29474267,536622584,526472125,37206351,28481637,1306156218,1954873337
1452830430,2018090129,1327034928,1946239720,485068825,1316719724,1312790426,1300411133,1359382940,404184707,1403451565,2002474119,36308387,551335529,1303065306,571338934,1357154985,515452086,1363651960,1395758943,1811828810,1963079581,1355358994,570996489,1442179976,17174699,1417510913,1402382970,31674471,1893536585,1905518314,511475323,540937825,1464330972,470759607,862086110,1363372488,1318146604,554127937,27549860,1401866561,26365757,508863293,1370620038,1457517632,1426290107,1474549249,864100053,1868123762,486347913,1838016985,36587483,523001618,475959518,1407938197,2021177834,431357264,434659099,1867347819,1294899118,2001509267,573506350,18360594,438456608,1398757580,539967990,1814192596,441116342,36871589,401246013,553812251,1406642524,475517129,1392705193,5083300,30635965,1440850870,1979069524,1304561502,2038551705,503075087,1334752314,1454429601,1993331908,32196420,414826580,1424167122,1380239125,1456797538,2038284918
1324114422,35283092,1400357237,409031749,475279320,1341246186,1907554843,1305040064,1302470705,33471609,1420413653,1336866662,448518258,1400394118,569212049,533455576,1341771991,1403218464,1293951083,1340772308,1325337661,1829302630,19290517,1488311206,550742524,563470939,1382535621,1389796279,428350507,2061640644,1941799624,1415455496,1846151648,463842670,470759572,1436668380,501888380,2004884491,28100513,18808171,1369746674,445845298,1314096612,487003169,1316979421,28437576,1888094355,1824169770,544741051,1351743161,4079345,34229977,495542297,862415494,1434377036,28268040,529330856,2026286181,421563730,1415940869,1481164157,1464209224,2439130,489998983,1306334050,454438080,1444690016,478029296,446874329,570085205,548583655,1421435919,448741213,1353864404,464548346,1391702949,542101550,1973157874,423118714,1950955975,1448762499,500140828,31838296,41629114,540763067,428203679,27297585,27894343,28953276,1462514227
1438724659,39436824,539227607,862831858,476565444,463049010,863173410,1306346104,37240638,28346458,507795073,1450687640,1323566151,1331284551,493752010,1353002428,1313222291,1301151843,1306124769,1905856155,1364315009,1426473876,27986650,29481246,543987233,16729364,1455839747,509512851,1457634,515796130,1824222004,1297742605,1331498589,1947258885,28216266,2001791421,1353239535,1345863616,1331498528,26912956,1457382142,502706963,508558943,1837832302,1809494504,1479472933,1841283466,1385175618,1334296031,1954737738,862544408,29571201,1988105045,28755125,1365158144,535342856,1429271752,1853373763,3643343,864099023,2002473133,1989510260,1345993,447925825,2046533337,1395144083,399341406,1334941099,1461568678,17640726,532630269,20735003,1810190949,1480030718,2017433325,1474168071,31152274,1424944357,1313544102,1351415684,33211523,1859114873,1901258145,1881926762,520629813,422132145,464188673,438462567,526470776,1397992069
404184818,422977018,1395040647,2028391958,1358187901,1317457087,1340727413,1493254995,513427764,31090383,1922464593,1385116731,420134225,1436298746,567598938,524403740,2054015005,1450900173,557581391,1381869291,2034863676,1819861464,497745266,1368192725,573951309,1805280658,1416679930,1488993556,1302091412,1806396833,1336866312,487904674,1331493358,1420566365,435289281,1345863619,1896049885,1387299485,537983832,28353759,31527474,502709864,548825803,1997538820,2008587161,1803663018,2025189349,2034082673,436514490,1353178202,1304837706,29995243,487587250,863173253,1825377092,1452599462,1830196500,1913139203,1876892514,529824595,548575361,493041959,1828486825,529814090,551335557,1808842427,448144320,1371879679,1322496269,27529687,1494467219,20051675,22821111,1420027113,31365830,556066472,31645178,1365821753,1369543205,1838887835,511396513,1440622192,427416433,39122969,1326260960,1378481487,416552509,28799879,436046555,535029678
477933912,467953113,1336856734,1965068793,30512721,566435263,405242424,544166532,508204894,1458910571,507795071,1936013989,467164552,507833240,16628245,1306108489,1338622185,1441444285,1443968208,1360750635,551921798,33991007,1353603647,1871268985,1898671955,26071021,504264344,454438526,33223316,2027276273,1440911405,27921112,1329300426,1992951094,1337185584,493735508,1941629467,556617345,27049626,2019463662,1452598407,1407712363,1365654268,2005691498,1482283109,1864943453,1474789682,26399785,466332751,1400047870,1341508416,543988599,34516435,419596679,1454317371,28558266,1443902113,1938513699,18810311,1835989598,1893757303,862313586,18106718,34497175,1481677230,1473210342,418602431,428350258,31587702,1325949631,553813227,551465835,19074442,1358397311,404783897,415126992,1382997618,1438424760,33590128,1333335569,33911524,1300603721,429544280,1895777996,518894085,460413211,1301572735,1375600565,410519492,399343762
1405877662,406072276,508601786,1457722223,508440568,1818114393,1356327946,2028986671,1295669169,35288062,1836250191,1346263458,520906826,514912498,502238119,1329570720,508148343,35528108,1350597138,1395758944,1313107762,494645225,1819444311,570996488,1335639568,1424375618,1363907332,557581157,1946407038,1946758757,1485017931,1830438590,574357882,2042811021,1485349892,559351602,508231771,1352688272,539495124,27154559,1932642009,1990482431,535303357,1969679177,41650549,1924481204,1499029661,1325384451,493283539,1446274577,1300026786,436487802,36308727,29533400,1945875572,414118103,1391425429,1947845417,1402966600,1293953825,1331033987,22768251,1346019,1313986890,1347236910,1498379929,409941423,1374074062,1319120353,27638570,2005544488,3406878,531051103,1334934053,34040237,1479302689,479408991,1938190429,1365947906,1910574413,27875318,573655356,448520471,1944870542,1310606391,1449441867,32835295,22598815,30841239,1436634316
1421502224,34923528,502228234,1331666156,446875290,1379772057,480575096,476987048,568433445,31165227,1411732229,1360547814,482053263,1461127596,31838157,1314456102,1386224111,424264666,1306496728,27386752,542787605,28361877,1405030364,1424041971,1399048976,29594975,1326832787,525240853,1868136201,1837252325,1909870130,1332018979,1494146999,1422512678,1399227403,559604287,495529988,1842625043,1409899689,26969424,551887531,1461668709,26468585,1376187518,2000622346,1352962917,1864549433,1385999995,500604759,1923068813,29808129,1330082742,475264090,1342840047,1461073054,1887287823,28356137,479938279,27210546,1419348230,1320669949,1444630456,28851461,465675312,1433194324,426852226,39956004,518894504,32166039,1921471334,1826296134,3737573,22821066,1435910956,408277703,417250724,571338706,1312477181,26408411,1452986659,29455198,511236068,1971389729,28772740,571338335,464674838,27910468,26065350,525241452,514761216
32022628,34999958,544739206,498331797,479938727,497550003,538974683,464373273,28283628,28590298,36921562,1467854633,1336864190,1397615515,26255748,1419760981,865806134,28998667,557602488,544633097,865491450,1850364221,1357939291,1849763388,1347380531,1557203,1415570438,1939422982,1345693189,1351730723,1358930443,2052560231,1492305363,1315116938,571942133,1448496392,1352580965,561168854,26965728,5223566,1490623781,1318163757,18919446,31806256,1460083791,1921749248,1844961849,571338457,1804879506,27954433,16839175,571340449,1357842231,469065127,458507217,1948194958,26177015,1965153194,1997248965,1439396235,1397132303,1803441440,391348,407679613,1459158517,1817297555,407002825,504265984,35345754,31273206,1396336322,17276014,1810190951,2028191942,19160312,26487963,31477871,1416675466,3107199,26367843,29774467,479029412,1838001186,408055284,1315472293,23977019,508470517,469699216,1493312474,479219364
519265725,1336796139,1944723954,1886243409,414980715,1331236328,487190276,1914842173,1937275761,5078125,1421153023,1969291939,480648567,543613468,443876088,555121035,566443241,28268045,1362236878,862963155,1403042464,1380819689,31545037,1331063477,1327822858,1403688665,1455059150,1411936976,441116048,24516186,1807890292,1444724920,1997213160,1865292670,548550303,1315117010,572189166,571939848,27964079,31808104,1492503926,26344220,1487769736,1893453109,35755289,1881926931,1818554344,1464455855,526411025,1936148696,27582568,504685054,427542019,1307223125,1299744507,573911294,448520368,1898400050,26704560,1342771246,1393564702,2017419539,5052651,526099041,2059139448,1822429640,1865572661,24467939,429459236,32069217,1803602436,19182731,22821121,1954116826,36199553,22043694,403710538,1410652873,1472372276,1479670957,18933181,534539202,1297747561,543919121,1470919647,411236374,26259144,438803128,454924616,479223379
571966469,491225206,529317220,471566027,30987976,420125835,1474001376,1423337023,30870362,1371772782,1887271335,1366606420,1356666295,1364469295,1497736629,1348509936,560553685,1305855747,1406400200,1331050529,1360744442,1297750916,1830874315,27992317,1296272177,1847389523,1355184550,534322033,496298422,28987838,1381736086,504281299,556121556,502486960,1813210166,1879023388,32069980,1459104670,27078784,27298510,1323301784,505363353,27868761,1367133178,28667025,1419439282,1500387047,1318393330,528273395,1445242786,19089829,30612324,409430078,28105717,1921784236,1422603597,27957679,1429602010,1956029870,1861827044,1329828839,1346473204,22356972,1351383834,1952604701,419594808,535423108,27892015,451520625,1340529599,1353134698,17096303,1788862,1975141541,2023570552,528273535,399366526,1366856331,31356693,1394636676,1354405568,1933214575,35628396,32574171,528270308,444267154,30413279,26394128,456175892,491277010
3377699,486990026,562717155,1437386459,1442738091,1421176934,526464702,514053622,33051903,33726094,1363178114,1853329329,427614715,504615184,1359156907,1959608867,1319002260,412175349,1406400201,1426538433,556363845,1403695501,1969092079,1397679280,1358188707,1484226955,509535641,22242274,442867189,1319674226,1884079632,505818599,1414725175,33955138,1334394606,1476615855,505330475,1471299799,1019271,27547781,2049420756,1352113511,27563774,1866097146,1971782134,1860653161,1868080693,1920490702,572657632,865798361,1425726702,1419433424,1378097224,557581057,1353358278,566436678,28559168,477331050,1989342458,1296583093,1438041961,2038684694,1361422197,434550675,1441387952,1843088956,422960175,570433426,526996048,26549236,1322195317,465921939,26506727,1836116697,41672579,1879316562,441489841,1834491035,16613144,1472222078,462861363,1298643830,494645938,35755826,1380049065,33544807,34749004,26915157,34766294,39745050
2036323987,33728371,1325658245,32235400,1313089513,490602931,1302007640,1450210024,1303027074,27935651,28361208,1351907656,1445172336,1355372961,571890255,1321110515,1294077727,564688849,1302315515,573210925,1886660755,1306714815,1470751505,1352751243,1461663466,1294593046,1329734037,1459734237,407459712,26765879,1385614582,1421161359,1394071418,1863165848,1315119129,1400476816,1500757411,1835095720,1307485619,27536296,520459244,1406760712,28346435,2038534155,1475524916,1934191192,1498312292,442867694,548696265,1498587715,5102564,1959133789,533455573,526774481,451991940,1959875699,574339808,566436678,1978106955,1297742740,1347161652,1875321234,405372243,445845067,1880411216,1419321343,412902607,1392522693,29593667,1403271018,1332440135,1434813753,1294910521,17340731,465263207,28133159,531040135,1407910267,25749084,1942563569,486491837,479029435,28854201,1487724667,458507536,544247272,459717472,27805113,534995566,463001879
446874697,421423281,33911635,1989119313,1342945236,482395095,479979568,1301489065,504016411,1855435418,520458415,515549601,1333575391,1320822068,554391713,505820173,1356641024,1302553320,557583399,1297750837,506874816,1298859457,1497735246,1422179313,507010621,573945173,496869454,1494996579,472944279,506045232,1952665986,1476219520,1846454122,1356430030,544204751,1388111732,1298759569,1462427914,27249565,26969901,31962622,1356206415,28628653,500706740,1494449280,32288566,1916846014,491695083,1486812241,1823298718,1305079357,29455198,864100423,32238958,484058196,1957633194,499793412,1890545912,1907664833,520461609,1492604040,27401666,1358170948,1410352339,2055164189,452814484,1853429689,494645631,1333144056,1300384121,1336874256,29036315,1797332,16757362,41633202,2124085,1819840875,1997440487,562849404,1399791403,1876364510,573454200,558590296,26442229,1318731523,30612317,27492781,28347788,26228690,497218050
402561104,35448261,1854976965,448147389,1314777725,420134377,523186726,1894260149,407007519,1385079638,484056240,1413515023,406716594,532940177,27858758,1354814312,1424397005,2045304788,2053695460,862427448,2044309674,1863507722,540706565,1416738801,1318250935,1394635935,1385110517,1437083851,1410831810,1300594154,1842927401,1949153825,1483918511,2015206645,1495888728,1445047759,505437123,1448204531,2417440,495052956,1470410139,1405882184,1315241292,1398840625,1486645590,1429604070,573582049,571068109,1868121120,1967695044,1431079407,490416092,470547650,1951283989,448518325,1961485841,1492573847,452608041,28930147,431357743,1990182019,1942532339,1396940445,1423096507,1481676606,531040492,476254278,33522329,1899541939,526081098,17780984,18116220,22821113,1821963890,28477903,1821349779,1429705194,1850184008,571336987,1428149334,31191958,1478688381,1829960915,33739634,1403699918,1897702641,1330143232,1376296705,38019470,1489088052
460043240,33378166,863248497,401386170,1387110551,1413335936,493551061,505263154,32073614,29374057,1844703496,1389976650,522511231,1296788707,28960006,1923148451,535674590,487210756,1321631436,1358295215,1409241129,427416998,1402673168,1390241844,25676871,1352680127,500684901,1315569924,466126691,1487043830,1966921467,1821539872,26625885,534796071,1417923628,1859970134,1810119708,570289766,1409083055,24141735,511921282,1938917337,505867600,1846811678,1473757872,1893501148,1859589079,1331057128,493285494,1923165935,1893489630,1394746661,548999213,550136216,1470725646,429482303,574336802,2040281489,27211866,1348449988,1361163111,1403062472,20520188,458995775,1368371825,1457779775,399353356,35755104,1368763705,1401124185,1369951297,22543880,405485946,1334932586,408772932,572085157,447076358,1403547290,16332542,474931706,31152265,1410385182,28634722,1362591344,1336871150,1491119459,28829395,408055514,1350819880,421563730
